_u1.fuid,_u1.fplatformname,_u1.dt,_u1.if_away,_u1.label_score_week,_u1.label_score_month,_u1.play_score_alteration,_u1.label_score,_u1.play_passion_7day,_u1.pay_passion_7day,_u1.play_passion_30day,_u1.pay_passion_30day,_u1.lifespan,_u1.signup_to_now_days,_u1.total_silver_coin,_u1.total_gold_bar,_u1.carrying_silver_coin,_u1.carrying_gold_bar,_u1.safebox_silver_coin,_u1.safebox_gold_bar,_u1.if_vip,_u1.play_duration_life,_u1.play_duration_30day,_u1.play_duration_7day,_u1.play_innings_life,_u1.play_innings_30day,_u1.play_innings_7day,_u1.win_innings_life,_u1.win_innings_7day,_u1.lose_innings_life,_u1.lose_innings_7day,_u1.win_rate_life,_u1.win_rate_7day,_u1.pay_count_life,_u1.pay_count_30day,_u1.pay_count_7day,_u1.pay_sum_life,_u1.pay_sum_30day,_u1.pay_sum_7day,_u1.login_count_life,_u1.login_count_7day,_u1.bankrupt_count_life,_u1.bankrupt_count_7day,_u1.relieve_count_life,_u1.relieve_silver_coins_life,_u1.match_innings_life,_u1.match_duration_life,_u1.match_win_rate_life,_u1.recent_login_series_days,_u1.latest_play_coins,_u1.last_active_to_now_days,_u1.last_pay_to_now_days
21023319,云南,2018-07-02,0,8,8,-0.485714285714,8,52,0,35,0,28,28,86106,0,15806,0,70300,0,0,22637,22439,2833,281,279,37,38,8,82,5,0.1352,0.6154,0,0,0,0.00,0.00,0.00,70,10,12,0,8,64000,0,0,1.0000,10,0,0,0
21023381,其他,2018-07-02,1,9,8,0.884615384615,8,3,0,26,0,24,28,25200,0,25200,0,0,0,0,51318,51318,1470,81,81,2,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,55,2,0,0,0,0,0,0,1.0000,0,0,4,0
21023408,辽宁,2018-07-02,0,6,8,-2.2,8,64,5,20,6,28,28,25049,0,15499,0,9550,0,0,37081,33014,16667,197,177,85,74,29,103,44,0.3756,0.3973,3,2,1,3.00,2.50,0.50,51,25,25,13,19,152000,0,0,1.0000,9,6499,0,5
21023417,四川,2018-07-02,1,8,8,0.458333333333,8,13,0,24,0,25,28,2000,0,2000,0,0,0,0,21432,19597,3118,207,188,31,80,12,127,19,0.3865,0.3871,0,0,0,0.00,0.00,0.00,39,7,33,7,27,216000,0,0,1.0000,0,-6400,3,0
21023445,辽宁,2018-07-02,0,8,8,0.5,8,21,0,42,0,28,28,7007,0,7007,0,0,0,0,57184,56837,3915,170,168,14,76,7,84,7,0.4471,0.5000,0,0,0,0.00,0.00,0.00,74,9,33,2,27,216000,0,0,1.0000,2,-7000,0,0
21023489,其他,2018-07-02,1,8,8,0.266666666667,8,11,0,15,0,24,28,10800,0,10800,0,0,0,0,37551,34707,7038,54,47,17,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,36,10,0,0,0,0,0,0,1.0000,0,0,4,0
21023578,云南,2018-07-02,1,9,8,0.733333333333,8,4,0,15,0,22,28,0,16,0,16,0,0,0,13306,13306,225,148,148,3,63,1,76,2,0.4257,0.3333,0,0,0,0.00,0.00,0.00,21,1,9,0,6,48000,87,6875,0.4598,0,-600,6,0
21023919,山东,2018-07-02,1,9,8,0.769230769231,8,3,0,13,0,25,28,3473,0,3473,0,0,0,0,15419,15419,355,99,99,2,24,0,37,1,0.2424,0.0000,0,0,0,0.00,0.00,0.00,30,2,7,0,5,40000,0,0,1.0000,0,-6000,3,0
21024303,四川,2018-07-02,1,8,6,0.333333333333,6,44,0,66,0,25,28,11580,0,11580,0,0,0,0,160726,151315,29440,807,766,142,368,64,416,76,0.4560,0.4571,0,0,0,0.00,0.00,0.00,116,15,90,14,62,496000,0,0,1.0000,0,-7366,3,0
21024463,江西,2018-07-02,0,6,8,-0.481481481481,8,80,0,54,0,28,28,33576,0,7441,0,26135,0,0,85096,83129,33524,1084,1061,426,527,212,556,214,0.4862,0.4977,0,0,0,0.00,0.00,0.00,102,39,27,3,16,128000,0,0,1.0000,17,-1350,0,0
21024749,四川,2018-07-02,0,6,6,-0.180555555556,6,85,0,72,0,28,28,10000,0,10000,0,0,0,0,125996,121169,38623,815,784,257,384,128,411,120,0.4712,0.5161,0,0,0,0.00,0.00,0.00,195,60,158,41,82,656000,111,16917,0.5856,29,-5520,0,0
21024812,云南,2018-07-02,1,5,5,0.230769230769,5,10,28,13,23,26,28,22000,4,22000,4,0,0,0,13623,13623,6499,181,181,87,91,40,88,45,0.5028,0.4706,2,2,1,18.00,18.00,12.00,14,2,0,0,0,0,181,13623,0.5028,0,-1000,2,2
21025226,辽宁,2018-07-02,1,9,8,0.608695652174,8,9,0,23,0,24,28,13250,0,13250,0,0,0,0,65663,61343,6407,451,421,45,155,22,194,20,0.3437,0.5238,0,0,0,0.00,0.00,0.00,33,3,0,0,0,0,0,0,1.0000,0,9,4,0
21025277,云南,2018-07-02,1,8,8,-0.769230769231,8,23,0,13,0,28,28,72877,0,9570,0,63307,0,0,12645,11230,6272,114,104,60,27,6,69,26,0.2368,0.1875,0,0,0,0.00,0.00,0.00,12,4,0,0,0,0,0,0,1.0000,1,-1000,0,0
21025413,辽宁,2018-07-02,1,9,8,0.8,8,5,0,25,9,22,28,4357,0,4357,0,0,0,0,55460,55460,3904,393,393,18,145,10,240,7,0.3690,0.5882,1,1,0,6.00,6.00,0.00,48,2,20,0,18,144000,0,0,1.0000,0,-19000,6,26
21025428,云南,2018-07-02,1,9,8,0.625,8,9,0,24,0,24,28,1640,0,1640,0,0,0,0,39198,39198,1447,185,185,6,93,1,90,5,0.5027,0.1667,0,0,0,0.00,0.00,0.00,33,3,7,1,6,48000,0,0,1.0000,0,-4000,4,0
21025494,云南,2018-07-02,1,8,8,0.657142857143,8,12,0,35,0,27,28,30000,0,30000,0,0,0,0,51185,51185,4325,738,738,72,187,17,284,32,0.2534,0.3469,0,0,0,0.00,0.00,0.00,72,5,0,0,0,0,0,0,1.0000,0,-1,1,0
21025645,山东,2018-07-02,1,8,8,-0.363636363636,8,30,0,22,0,27,28,20730,0,1500,0,19230,0,0,18821,18821,9367,144,144,90,38,21,72,52,0.2639,0.2877,0,0,0,0.00,0.00,0.00,34,13,4,1,4,32000,0,0,1.0000,0,-6000,1,0
21025920,山东,2018-07-02,1,9,8,0.75,8,5,0,20,0,26,28,0,0,0,0,0,0,0,33145,33145,3304,203,203,26,73,13,112,13,0.3596,0.5000,0,0,0,0.00,0.00,0.00,28,2,32,4,25,200000,0,0,1.0000,0,-7463,2,0
21026152,辽宁,2018-07-02,0,6,8,-0.275862068966,8,74,0,58,0,28,28,30304,0,8800,0,21504,0,0,101946,97214,26660,440,426,79,160,38,278,41,0.3636,0.4810,0,0,0,0.00,0.00,0.00,135,20,54,12,52,416000,4,470,0.7500,29,-5000,0,0
21026267,辽宁,2018-07-02,1,9,8,0.666666666667,8,6,0,18,0,28,28,0,0,0,0,0,0,0,29670,29227,1321,246,243,10,76,3,84,4,0.3089,0.4286,0,0,0,0.00,0.00,0.00,44,3,14,1,12,96000,0,0,1.0000,1,-3900,0,0
21026273,辽宁,2018-07-02,1,9,8,0.4,8,6,0,10,0,23,28,14066,12,14066,12,0,0,0,10664,10172,815,126,121,8,62,6,63,2,0.4921,0.7500,0,0,0,0.00,0.00,0.00,20,2,13,0,10,80000,13,1001,0.5385,0,3000,5,0
21026278,云南,2018-07-02,0,NULL,8,NULL,8,NULL,NULL,15,0,24,28,19052,0,19052,0,0,0,0,5562,5562,0,250,250,0,113,0,105,0,0.4520,0.0000,0,0,0,0.00,0.00,0.00,28,3,7,0,7,56000,0,0,1.0000,0,-400,4,0
21026366,辽宁,2018-07-02,0,8,8,-0.692307692308,8,22,0,13,0,28,28,41799,0,13755,0,28044,0,0,11314,10588,4983,98,93,46,31,18,56,25,0.3163,0.4186,0,0,0,0.00,0.00,0.00,19,6,4,0,3,24000,0,0,1.0000,1,-2000,0,0
21026373,山东,2018-07-02,1,9,8,0.833333333333,8,3,0,18,0,25,28,53930,0,12240,0,41690,0,0,28751,28751,435,149,149,2,61,0,64,1,0.4094,0.0000,0,0,0,0.00,0.00,0.00,34,1,8,0,8,64000,0,0,1.0000,0,-4200,3,0
21026521,山东,2018-07-02,1,9,8,0.6,8,4,0,10,0,22,28,13038,0,13038,0,0,0,0,9905,9905,774,25,25,2,12,1,8,1,0.4800,0.5000,0,0,0,0.00,0.00,0.00,9,1,0,0,0,0,0,0,1.0000,0,-2700,6,0
21026582,四川,2018-07-02,0,8,8,0.214285714286,8,11,0,14,0,27,28,10772,0,10772,0,0,0,0,6010,6010,1294,77,77,18,31,8,39,8,0.4026,0.5000,0,0,0,0.00,0.00,0.00,16,4,6,0,5,40000,0,0,1.0000,0,-900,1,0
21026591,云南,2018-07-02,1,8,8,0.153846153846,8,11,0,13,0,25,28,15108,6,15108,6,0,0,0,10648,8342,3886,126,99,40,59,19,64,19,0.4683,0.5000,0,0,0,0.00,0.00,0.00,18,3,2,1,2,16000,113,9358,0.4690,0,-2400,3,0
21026651,四川,2018-07-02,1,8,8,0.116279069767,8,38,0,43,0,27,28,2680,76,2680,76,0,0,0,75846,75846,16123,848,848,183,433,90,412,93,0.5106,0.4918,0,0,0,0.00,0.00,0.00,52,12,37,10,33,264000,73,8236,0.5890,0,-4000,1,0
21026749,云南,2018-07-02,1,9,8,0.571428571429,8,6,0,14,0,26,28,11678,0,11678,0,0,0,0,23553,23553,2400,160,160,15,31,2,109,9,0.1938,0.1818,0,0,0,0.00,0.00,0.00,15,2,7,0,6,48000,0,0,1.0000,0,-1000,2,0
21026967,山东,2018-07-02,1,9,8,0.875,8,3,0,24,0,26,28,48522,0,4365,0,44157,0,0,30164,30164,410,122,122,1,56,1,58,0,0.4590,1.0000,0,0,0,0.00,0.00,0.00,38,1,2,0,1,8000,0,0,1.0000,0,1000,2,0
21026993,云南,2018-07-02,1,8,8,0.47619047619,8,11,0,21,0,23,28,3823,0,3823,0,0,0,0,28024,27385,3715,366,362,58,128,20,213,32,0.3497,0.3846,0,0,0,0.00,0.00,0.00,28,3,11,0,8,64000,0,0,1.0000,0,-18400,5,0
21027080,辽宁,2018-07-02,1,8,8,0.603773584906,8,21,0,53,0,27,28,10180,0,10180,0,0,0,0,133148,129244,11009,1483,1439,124,651,45,832,79,0.4390,0.3629,0,0,0,0.00,0.00,0.00,121,18,0,0,0,0,0,0,1.0000,0,-6,1,0
21027161,山东,2018-07-02,1,9,8,0.588235294118,8,7,0,17,0,28,28,16103,0,16103,0,0,0,0,17576,17576,409,92,92,2,44,0,42,1,0.4783,0.0000,0,0,0,0.00,0.00,0.00,24,2,5,0,4,32000,0,0,1.0000,2,-3600,0,0
21027264,云南,2018-07-02,0,9,8,0.384615384615,8,8,0,13,0,27,28,2110,0,2110,0,0,0,0,3699,3668,213,84,82,4,33,0,44,4,0.3929,0.0000,0,0,0,0.00,0.00,0.00,16,2,11,2,10,80000,0,0,1.0000,0,-2330,1,0
21027341,云南,2018-07-02,1,9,8,0.847826086957,8,7,0,46,0,23,28,0,0,0,0,0,0,0,84331,81046,3285,790,756,34,184,4,525,28,0.2329,0.1250,0,0,0,0.00,0.00,0.00,110,6,25,5,17,136000,0,0,1.0000,0,-3864,5,0
21027455,山东,2018-07-02,0,9,8,0.65,8,7,0,20,0,23,27,16207,0,16207,0,0,0,0,21754,20651,1704,93,88,10,26,4,43,6,0.2796,0.4000,0,0,0,0.00,0.00,0.00,25,2,8,0,8,64000,0,0,1.0000,0,-1080,4,0
21027499,辽宁,2018-07-02,0,6,6,-0.375,6,88,0,64,0,27,27,241536,0,6250,0,235286,0,0,156189,146595,49289,1253,1175,366,469,154,641,177,0.3743,0.4653,0,0,0,0.00,0.00,0.00,106,22,27,0,16,128000,0,0,1.0000,28,-1000,0,0
21027526,云南,2018-07-02,0,6,6,-0.142857142857,6,80,0,70,0,27,27,2553,0,2553,0,0,0,0,124696,123364,34950,1011,1000,287,241,60,745,220,0.2384,0.2143,0,0,0,0.00,0.00,0.00,88,28,36,11,35,280000,0,0,1.0000,28,-500,0,0
21027714,云南,2018-07-02,1,9,8,0.84,8,4,0,25,9,25,27,2061,8,2061,8,0,0,0,44144,44144,502,832,832,23,386,10,409,9,0.4639,0.5263,2,2,0,4.00,4.00,0.00,45,1,28,1,19,152000,81,6156,0.4691,0,-30000,2,26
21028409,山东,2018-07-02,1,8,8,0.282051282051,8,28,0,39,0,25,27,30843,0,7789,0,23054,0,0,86016,86016,18510,224,224,47,111,23,108,23,0.4955,0.5000,0,0,0,0.00,0.00,0.00,31,5,14,3,12,96000,0,0,1.0000,0,-34,2,0
21028530,辽宁,2018-07-02,1,9,8,0.75,8,3,0,12,0,22,27,3372,0,3372,0,0,0,0,17896,17575,321,161,158,3,60,0,70,1,0.3727,0.0000,0,0,0,0.00,0.00,0.00,35,1,5,0,4,32000,0,0,1.0000,0,0,5,0
21028586,辽宁,2018-07-02,1,9,8,0.5625,8,7,0,16,0,24,27,7499,5,7499,5,0,0,0,36995,36995,3741,238,238,34,76,12,133,21,0.3193,0.3636,0,0,0,0.00,0.00,0.00,57,4,21,1,6,48000,30,3322,0.4333,0,1080,3,0
21028630,云南,2018-07-02,1,9,8,0.636363636364,8,4,0,11,7,25,27,13840,50,13840,50,0,0,0,8295,8295,110,68,68,5,11,3,55,2,0.1618,0.6000,2,2,0,2.50,2.50,0.00,13,1,0,0,0,0,0,0,1.0000,0,-12000,2,26
21028669,其他,2018-07-02,1,8,8,0.0,8,15,0,15,0,27,27,18000,0,18000,0,0,0,0,48320,45897,5280,88,82,11,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,19,5,0,0,0,0,0,0,1.0000,1,0,0,0
21028785,云南,2018-07-02,1,8,8,0.75,8,14,0,56,0,22,27,18000,0,18000,0,0,0,0,149676,145155,6911,1363,1322,65,325,14,1003,49,0.2384,0.2222,0,0,0,0.00,0.00,0.00,98,8,0,0,0,0,0,0,1.0000,0,-16,5,0
21028887,山东,2018-07-02,1,9,5,0.826086956522,5,4,0,23,15,27,27,74606,0,22524,0,52082,0,0,48340,48340,820,135,135,2,53,1,58,1,0.3926,0.5000,2,2,0,6.00,6.00,0.00,27,2,0,0,0,0,0,0,1.0000,1,-2000,0,22
21028972,四川,2018-07-02,0,6,8,-0.805555555556,8,65,0,36,0,27,27,0,0,0,0,0,0,0,37018,35245,14439,351,334,139,181,64,170,75,0.5157,0.4604,0,0,0,0.00,0.00,0.00,81,30,27,13,25,200000,0,0,1.0000,19,-3169,0,0
21029020,山东,2018-07-02,1,9,8,0.8,8,4,0,20,0,22,27,16611,0,16611,0,0,0,0,35944,34388,1556,195,187,8,38,2,69,2,0.1949,0.5000,0,0,0,0.00,0.00,0.00,34,2,12,0,9,72000,0,0,1.0000,0,0,5,0
21029075,山东,2018-07-02,1,9,5,0.903225806452,5,3,0,31,20,27,27,10151,4,10151,4,0,0,0,77387,77387,243,504,504,3,240,2,253,1,0.4762,0.6667,2,2,0,12.00,12.00,0.00,45,1,17,0,13,104000,32,2455,0.4688,1,-540,0,22
21029282,云南,2018-07-02,1,9,8,0.6875,8,5,0,16,0,25,27,15071,0,15071,0,0,0,0,16203,16203,1031,183,183,13,49,2,76,6,0.2678,0.2500,0,0,0,0.00,0.00,0.00,20,2,10,0,8,64000,0,0,1.0000,0,-7200,2,0
21029330,山东,2018-07-02,1,9,8,0.652173913043,8,8,0,23,0,24,27,107914,8,2219,8,105695,0,0,36632,36632,2364,401,401,24,175,8,201,14,0.4364,0.3636,0,0,0,0.00,0.00,0.00,28,2,12,0,8,64000,22,1434,0.6364,0,-2700,3,0
21029350,其他,2018-07-02,0,8,8,0.166666666667,8,20,0,24,0,25,27,20700,0,20700,0,0,0,0,84261,74581,20218,134,116,32,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,38,4,0,0,0,0,0,0,1.0000,0,0,2,0
21029581,辽宁,2018-07-02,1,9,8,0.416666666667,8,7,0,12,0,25,27,10440,2,10440,2,0,0,0,27065,25822,3919,280,264,47,111,18,128,26,0.3964,0.4091,0,0,0,0.00,0.00,0.00,25,2,11,1,10,80000,38,2924,0.4474,0,3000,2,0
21029637,辽宁,2018-07-02,1,9,8,0.863636363636,8,3,0,22,0,22,27,2013,0,2013,0,0,0,0,29433,28469,964,298,288,10,94,0,188,10,0.3154,0.0000,0,0,0,0.00,0.00,0.00,57,1,14,2,10,80000,0,0,1.0000,0,-1800,5,0
21029678,山东,2018-07-02,1,9,8,0.75,8,5,0,20,0,23,27,5437,0,5437,0,0,0,0,31873,31873,3176,194,194,23,58,8,85,7,0.2990,0.5333,0,0,0,0.00,0.00,0.00,26,2,11,1,9,72000,0,0,1.0000,0,-4000,4,0
21029803,辽宁,2018-07-02,0,8,8,0.428571428571,8,12,0,21,0,26,27,7511,0,7511,0,0,0,0,39589,38873,6433,288,283,45,89,12,171,26,0.3090,0.3158,0,0,0,0.00,0.00,0.00,39,7,10,1,10,80000,0,0,1.0000,0,-11049,1,0
21029874,云南,2018-07-02,1,8,8,0.333333333333,8,10,0,15,0,24,27,22280,0,22280,0,0,0,0,16049,14505,2879,80,73,13,42,9,35,3,0.5250,0.7500,0,0,0,0.00,0.00,0.00,17,4,0,0,0,0,0,0,1.0000,0,4000,3,0
21030068,辽宁,2018-07-02,1,9,8,0.769230769231,8,3,0,13,0,24,27,10000,0,10000,0,0,0,0,39572,39572,1760,439,439,20,206,10,233,10,0.4692,0.5000,0,0,0,0.00,0.00,0.00,34,1,0,0,0,0,0,0,1.0000,0,-3,3,0
21030299,四川,2018-07-02,0,9,8,0.862068965517,8,4,0,29,0,25,27,10450,0,10450,0,0,0,0,41750,40937,813,291,284,7,145,3,135,4,0.4983,0.4286,0,0,0,0.00,0.00,0.00,46,2,29,2,22,176000,0,0,1.0000,0,-6400,2,0
21030480,辽宁,2018-07-02,1,9,8,0.823529411765,8,3,0,17,0,25,27,27064,12,3964,12,23100,0,0,27465,27465,671,253,253,11,78,2,110,9,0.3083,0.1818,0,0,0,0.00,0.00,0.00,19,1,22,0,8,64000,10,679,0.4000,0,-4320,2,0
21030825,云南,2018-07-02,0,9,8,0.625,8,9,0,24,0,22,27,7652,10,7652,10,0,0,0,16569,15848,1722,243,233,19,105,8,127,10,0.4321,0.4444,0,0,0,0.00,0.00,0.00,34,4,25,0,16,128000,15,1175,0.4667,0,740,5,0
21030857,云南,2018-07-02,1,8,8,0.333333333333,8,10,0,15,0,23,27,845,0,845,0,0,0,0,28566,28566,2072,265,265,32,75,7,185,24,0.2830,0.2258,0,0,0,0.00,0.00,0.00,29,2,2,2,1,8000,0,0,1.0000,0,-5044,4,0
21030930,云南,2018-07-02,1,9,8,0.789473684211,8,4,0,19,0,25,27,48840,0,48840,0,0,0,0,27285,27285,360,527,527,6,155,4,182,2,0.2941,0.6667,0,0,0,0.00,0.00,0.00,52,1,0,0,0,0,0,0,1.0000,0,3000,2,0
21031207,其他,2018-07-02,0,9,8,0.666666666667,8,8,0,24,0,24,27,10800,0,10800,0,0,0,0,65936,65936,6632,66,66,9,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,61,5,0,0,0,0,0,0,1.0000,0,0,3,0
21031241,山东,2018-07-02,1,9,8,0.6,8,4,0,10,0,26,26,42933,0,3837,0,39096,0,0,12023,12023,1368,71,71,17,27,9,26,8,0.3803,0.5294,0,0,0,0.00,0.00,0.00,13,1,5,0,4,32000,0,0,1.0000,1,-17962,0,0
21031393,云南,2018-07-02,0,9,5,0.555555555556,5,8,0,18,14,23,26,23180,9,23180,9,0,0,0,9277,9277,362,282,282,4,111,1,148,3,0.3936,0.2500,2,2,0,8.00,8.00,0.00,27,3,0,0,0,0,45,3944,0.4889,0,-300,3,8
21031421,云南,2018-07-02,0,8,8,-0.606060606061,8,53,0,33,0,26,26,9000,20,9000,20,0,0,0,14553,14100,3460,640,619,169,302,79,284,69,0.4719,0.5338,0,0,0,0.00,0.00,0.00,42,9,20,2,18,144000,15,1355,0.4667,13,-863848,0,0
21031465,云南,2018-07-02,1,8,5,0.4,5,33,9,55,36,26,26,17440,0,17440,0,0,0,0,95527,91979,8849,758,742,39,321,18,371,18,0.4235,0.5000,12,12,1,22.00,22.00,2.00,162,18,45,4,35,280000,0,0,1.0000,2,0,0,1
21031556,辽宁,2018-07-02,0,8,8,-0.6,8,40,0,25,0,26,26,49475,0,2200,0,47275,0,0,41413,36331,14644,122,107,43,59,24,61,19,0.4836,0.5581,0,0,0,0.00,0.00,0.00,64,19,7,0,7,56000,0,0,1.0000,27,-6000,0,0
21031607,山东,2018-07-02,0,6,6,-0.0645161290323,6,66,0,62,0,25,26,8432,0,8432,0,0,0,0,148566,144035,40399,565,550,188,250,82,239,70,0.4425,0.5395,0,0,0,0.00,0.00,0.00,60,14,7,3,6,48000,0,0,1.0000,0,0,1,0
21031608,云南,2018-07-02,0,9,5,0.75,5,6,0,24,21,26,26,2320,0,2320,0,0,0,0,21206,21206,2056,572,572,22,259,10,268,12,0.4528,0.4545,5,5,0,11.00,11.00,0.00,49,2,38,2,28,224000,9,811,0.4444,1,-4320,0,18
21031660,四川,2018-07-02,1,9,8,0.724137931034,8,8,0,29,0,21,26,2660,0,2660,0,0,0,0,46710,46213,1614,466,462,15,124,0,271,13,0.2661,0.0000,0,0,0,0.00,0.00,0.00,52,2,26,3,19,152000,0,0,1.0000,0,-1280,5,0
21031666,云南,2018-07-02,0,5,5,0.0,5,18,39,18,25,26,26,1125,32,1125,32,0,0,0,26568,26568,5954,471,471,123,149,32,247,81,0.3163,0.2832,11,11,11,8.50,8.50,8.50,20,7,19,15,8,64000,23,1869,0.4783,1,-600,0,0
21031733,辽宁,2018-07-02,1,9,8,0.769230769231,8,3,0,13,0,26,26,13171,0,13171,0,0,0,0,21514,21514,415,181,181,3,37,1,142,2,0.2044,0.3333,0,0,0,0.00,0.00,0.00,27,1,16,0,14,112000,0,0,1.0000,1,-1600,0,0
21031788,云南,2018-07-02,1,9,8,0.428571428571,8,8,0,14,0,26,26,0,0,0,0,0,0,0,6003,6003,224,175,175,12,68,3,97,8,0.3886,0.2727,0,0,0,0.00,0.00,0.00,18,4,15,4,12,96000,0,0,1.0000,1,-2920,0,0
21032152,四川,2018-07-02,1,9,5,0.808510638298,5,9,9,47,12,23,26,32936,0,19730,0,13206,0,0,96974,96974,3520,466,466,19,227,9,218,7,0.4871,0.5625,4,4,1,5.00,5.00,2.00,59,5,24,2,14,112000,0,0,1.0000,0,0,3,4
21032303,山东,2018-07-02,0,8,8,-0.5625,8,25,0,16,0,26,26,57000,8,57000,8,0,0,0,13104,12722,3646,149,143,45,70,22,77,23,0.4698,0.4889,0,0,0,0.00,0.00,0.00,23,7,0,0,0,0,147,12335,0.4694,4,-500,0,0
21032651,云南,2018-07-02,1,9,8,0.714285714286,8,4,0,14,3,24,26,23740,0,23740,0,0,0,0,7228,7228,117,232,232,5,105,4,105,0,0.4526,1.0000,1,1,0,0.50,0.50,0.00,19,2,18,0,14,112000,0,0,1.0000,0,5389,2,25
21032724,云南,2018-07-02,1,8,5,0.5,5,13,0,26,27,26,26,0,4,0,4,0,0,0,17828,17828,766,769,769,36,349,15,350,19,0.4538,0.4412,7,7,0,15.00,15.00,0.00,34,4,37,4,27,216000,17,1644,0.5294,1,-11714,0,18
21032758,辽宁,2018-07-02,0,8,8,-0.833333333333,8,55,0,30,0,26,26,15311,0,15311,0,0,0,0,29265,27844,7343,273,263,66,99,18,122,32,0.3626,0.3600,0,0,0,0.00,0.00,0.00,68,17,25,7,23,184000,0,0,1.0000,12,1080,0,0
21032856,云南,2018-07-02,1,9,8,0.785714285714,8,6,0,28,0,23,26,12015,0,12015,0,0,0,0,45416,45416,2103,470,470,24,209,13,260,11,0.4447,0.5417,0,0,0,0.00,0.00,0.00,73,4,1,0,1,8000,4,380,0.0000,0,10,3,0
21032987,云南,2018-07-02,1,9,8,0.733333333333,8,4,0,15,0,21,26,40714,24,0,24,40714,0,0,10580,10514,66,275,272,3,120,1,142,2,0.4364,0.3333,0,0,0,0.00,0.00,0.00,22,1,10,0,9,72000,55,4691,0.3455,0,-5942,5,0
21033075,云南,2018-07-02,1,8,8,-2.125,8,50,5,16,3,25,26,0,0,0,0,0,0,0,25336,22318,17386,223,188,166,97,75,125,91,0.4350,0.4518,1,1,1,0.50,0.50,0.50,29,22,19,14,18,144000,0,0,1.0000,0,-3671,1,6
21033158,四川,2018-07-02,1,9,8,0.807692307692,8,5,0,26,0,20,26,8154,0,8154,0,0,0,0,46604,46604,3218,365,365,15,92,9,207,6,0.2521,0.6000,0,0,0,0.00,0.00,0.00,40,2,33,0,25,200000,11,1752,0.3636,0,-4200,6,0
21033187,云南,2018-07-02,0,8,8,0.210526315789,8,45,0,57,0,25,26,13923,0,13587,0,336,0,0,105507,103187,12575,835,818,75,279,26,504,40,0.3341,0.3939,0,0,0,0.00,0.00,0.00,75,10,15,0,7,56000,0,0,1.0000,0,-1000,1,0
21033203,辽宁,2018-07-02,0,8,8,0.293103448276,8,41,0,58,0,26,26,25000,10,25000,10,0,0,0,163968,160530,31686,554,543,116,283,70,271,46,0.5108,0.6034,0,0,0,0.00,0.00,0.00,88,18,0,0,0,0,12,926,0.5000,1,5,0,0
21033305,云南,2018-07-02,1,8,5,0.0434782608696,5,22,0,23,17,26,26,100,4,100,4,0,0,0,21202,21202,5043,409,409,87,171,38,211,43,0.4181,0.4691,8,8,0,4.00,4.00,0.00,34,8,94,18,35,280000,57,4802,0.4561,2,-7800,0,14
21033805,辽宁,2018-07-02,1,9,8,0.863636363636,8,3,0,22,0,25,26,971,121,971,121,0,0,0,35931,35931,900,319,319,9,136,2,163,7,0.4263,0.2222,0,0,0,0.00,0.00,0.00,34,2,6,2,3,24000,138,11801,0.4855,0,-5400,1,0
21033817,四川,2018-07-02,1,6,8,-0.625,8,78,0,48,0,26,26,0,2,0,2,0,0,0,84224,79555,28219,704,672,313,303,115,358,184,0.4304,0.3846,0,0,0,0.00,0.00,0.00,69,26,24,1,14,112000,47,6379,0.5957,14,-37200,0,0
21033949,山东,2018-07-02,1,8,8,-0.2,8,12,0,10,0,26,26,0,36,0,36,0,0,0,14685,14685,2973,193,193,36,112,19,79,15,0.5803,0.5588,0,0,0,0.00,0.00,0.00,12,3,5,3,4,32000,22,1643,0.5909,1,-3930,0,0
21034339,山东,2018-07-02,1,8,8,0.545454545455,8,10,0,22,0,25,26,2017,0,2017,0,0,0,0,36794,36794,5606,419,419,65,176,29,237,36,0.4200,0.4462,0,0,0,0.00,0.00,0.00,29,7,29,5,21,168000,7,1213,0.1429,0,-4320,1,0
21034411,云南,2018-07-02,0,8,8,-0.25,8,50,0,40,0,26,26,19800,0,19800,0,0,0,0,98921,98921,39661,796,796,336,240,98,541,232,0.3015,0.2970,0,0,0,0.00,0.00,0.00,57,26,0,0,0,0,0,0,1.0000,3,-2,0,0
21034518,云南,2018-07-02,1,8,8,0.0,8,14,0,14,0,26,26,12200,0,12200,0,0,0,0,9240,9240,1813,82,82,10,29,3,42,7,0.3537,0.3000,0,0,0,0.00,0.00,0.00,24,5,22,5,11,88000,0,0,1.0000,2,3000,0,0
21034636,山东,2018-07-02,1,8,8,0.45,8,11,0,20,0,25,26,0,0,0,0,0,0,0,26719,26719,1280,107,107,11,45,2,45,5,0.4206,0.2857,0,0,0,0.00,0.00,0.00,31,3,5,2,3,24000,0,0,1.0000,0,-5000,1,0
21034655,辽宁,2018-07-02,1,8,8,0.285714285714,8,10,0,14,0,25,26,1,0,1,0,0,0,0,21431,21431,2887,116,116,22,52,5,60,17,0.4483,0.2273,0,0,0,0.00,0.00,0.00,24,3,6,3,4,32000,20,1673,0.3500,0,-12064,1,0
