fbpid,fuid,latest_login_time,lifespan,pay_sum,coin_sum,get_pay,get_win,get_sys,get_duihuan,senior,profession,personal,middle,low
384C601DAA0369E7BB9AECC1D53D3437,1002766756,2018-03-16,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002772057,2018-03-31,14,0.00,20000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,94.1400,0.0000,5.8600
384C601DAA0369E7BB9AECC1D53D3437,1002821932,2018-04-03,1,0.00,21000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002936159,2018-06-03,28,0.00,51957,0.0000,36.8666,63.1334,0.0000,0.0000,0.0000,0.0000,26.3500,73.6500
384C601DAA0369E7BB9AECC1D53D3437,1002955446,2018-08-26,101,0.00,919761,0.0000,45.8590,54.1410,0.0000,0.0000,0.0000,0.0000,1.3500,98.6500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002258501,2018-08-26,311,0.00,1215619,0.0000,15.4557,84.5443,0.0000,0.1700,0.0000,0.0000,7.8800,91.9600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002324054,2018-03-09,128,0.00,697968,0.0000,21.8022,78.1978,0.0000,6.3700,0.8600,0.0800,25.6600,67.0300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002395111,2018-08-25,274,0.00,977090,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,14.5300,85.4700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002538842,2018-03-10,60,0.00,118000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002627471,2018-04-08,57,0.00,432991,0.0000,63.1941,36.8059,0.0000,1.8800,0.0000,0.0000,46.3300,51.7900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002663754,2018-02-22,1,0.00,12500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002755028,2018-03-13,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002776288,2018-08-26,161,43.89,2235282,44.8973,11.5490,43.5537,0.0000,3.3200,0.0000,0.0000,11.1000,85.5800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002776486,2018-04-11,24,0.00,40000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.8200,93.1800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002777466,2018-04-04,16,0.00,64720,0.0000,17.2861,82.7139,0.0000,0.0000,0.0000,0.0000,6.5400,93.4600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002833693,2018-08-26,145,0.00,1359271,0.0000,38.7118,61.2882,0.0000,7.7800,0.0000,0.0000,32.4500,59.7700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002859761,2018-08-26,140,0.00,2152538,0.0000,6.5802,93.4198,0.0000,0.5500,0.0000,0.0000,1.2700,98.1800
BD5FDCFA71A9CD5313766DAE14B56F9F,1003017219,2018-07-12,18,0.00,39274,0.0000,55.5781,44.4219,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003043229,2018-08-26,47,0.00,205890,0.0000,26.3183,73.6817,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003109836,2018-08-17,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1002543188,2018-06-01,142,0.00,4422997,0.0000,75.7017,23.3388,0.0000,34.9600,0.0000,0.0000,18.4100,46.6400
384C601DAA0369E7BB9AECC1D53D3437,1002576319,2018-03-03,41,0.99,234752,9.7542,22.3816,49.2778,10.5571,0.0000,0.0000,0.0000,7.5200,92.4800
384C601DAA0369E7BB9AECC1D53D3437,1002585585,2018-08-14,201,0.00,118884,0.0000,23.9712,76.0288,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002658718,2018-02-28,8,0.00,14500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002704789,2018-08-04,156,0.00,64356,0.0000,18.9784,81.0216,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002801797,2018-07-23,119,0.00,27000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002844508,2018-06-20,75,0.00,69200,0.0000,75.6858,24.3142,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002916941,2018-08-17,113,0.00,95329,0.0000,74.4481,25.5519,0.0000,0.0000,0.0000,0.0000,18.7800,81.2200
384C601DAA0369E7BB9AECC1D53D3437,1002932433,2018-07-08,65,0.00,442904,0.0000,26.0631,73.9369,0.0000,0.0000,0.0000,0.6200,0.1200,99.2600
384C601DAA0369E7BB9AECC1D53D3437,1003099703,2018-08-23,13,0.00,120556,0.0000,70.1944,29.8056,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002248216,2018-08-25,311,0.00,1493450,0.0000,36.4948,63.5052,0.0000,7.7000,0.0000,0.0000,16.1700,76.1300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002266372,2018-04-20,182,0.00,85014,0.0000,2.6127,97.3873,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002398380,2018-02-18,84,0.00,9000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002630198,2018-02-12,1,0.00,7500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002711326,2018-08-24,175,0.00,1360474,0.0000,18.2712,81.7288,0.0000,1.0800,0.0000,0.0000,6.6100,92.3100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002759277,2018-08-06,146,0.00,673297,0.0000,15.9321,84.0679,0.0000,0.0000,0.0000,27.7400,0.0000,72.2600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002821417,2018-05-22,51,0.00,357523,0.0000,43.1356,56.8644,0.0000,0.0000,0.0000,0.0000,0.3900,99.6100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002881312,2018-07-09,87,0.00,91943,0.0000,73.7291,26.2709,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003035803,2018-07-26,20,0.00,100600,0.0000,46.0112,53.9888,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003103135,2018-08-26,14,0.00,85810,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,20.4300,79.5700
384C601DAA0369E7BB9AECC1D53D3437,1002189209,2018-04-15,234,0.00,58668,0.0000,77.0339,22.9661,0.0000,4.4100,0.0000,20.7900,0.0900,74.7200
384C601DAA0369E7BB9AECC1D53D3437,1002208166,2018-08-26,331,0.00,1275813,0.0000,53.1678,46.8322,0.0000,10.7300,0.0000,0.0000,43.2000,46.0700
384C601DAA0369E7BB9AECC1D53D3437,1002359497,2018-03-19,128,0.00,86492,0.0000,36.5366,60.7743,0.0000,0.0000,0.0000,0.0000,6.9000,93.1000
384C601DAA0369E7BB9AECC1D53D3437,1002421270,2018-08-26,262,0.00,15500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002466648,2018-05-04,133,0.00,1160271,0.0000,58.3659,41.6341,0.0000,1.5700,0.0000,0.0000,29.7800,68.6600
384C601DAA0369E7BB9AECC1D53D3437,1002633940,2018-02-20,7,0.00,4000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,90.9000,0.0000,9.1000
384C601DAA0369E7BB9AECC1D53D3437,1002811924,2018-06-08,70,0.00,191316,0.0000,11.6845,88.3155,0.0000,0.0000,0.0000,0.0000,0.8500,99.1500
384C601DAA0369E7BB9AECC1D53D3437,1002990601,2018-07-18,42,0.00,6600,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,82.2600,0.0000,17.7400
384C601DAA0369E7BB9AECC1D53D3437,1003004590,2018-06-24,9,0.00,6500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002318894,2018-07-17,260,0.00,273594,0.0000,67.4877,32.5123,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002428211,2018-04-22,133,0.00,1038759,0.0000,30.0801,69.9199,0.0000,0.3000,0.0000,0.0000,16.9100,82.7800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002544390,2018-08-26,227,0.00,2295870,0.0000,9.0732,83.2083,0.0000,0.1600,0.0000,0.0000,10.0700,89.7700
BD5FDCFA71A9CD5313766DAE14B56F9F,1002820320,2018-05-04,33,0.00,84396,0.0000,20.7052,79.2948,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002847368,2018-08-26,141,0.00,428584,0.0000,44.5068,55.4932,0.0000,0.0000,0.0000,0.0000,38.4000,61.6000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002898234,2018-08-26,129,0.00,1260282,0.0000,32.1595,67.8405,0.0000,0.0800,0.0000,0.0000,0.4300,99.4800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002987775,2018-08-26,83,0.00,462962,0.0000,48.9843,51.0157,0.0000,1.8400,0.0000,0.0000,4.0100,94.1500
384C601DAA0369E7BB9AECC1D53D3437,1002233863,2018-08-19,307,0.00,339701,0.0000,28.7599,71.1041,0.0000,0.0900,0.1100,0.0000,0.8500,98.9600
384C601DAA0369E7BB9AECC1D53D3437,1002504917,2018-06-08,157,0.00,939395,0.0000,42.9154,57.0846,0.0000,0.6700,0.0000,0.8000,33.7100,64.8300
384C601DAA0369E7BB9AECC1D53D3437,1002645377,2018-06-27,131,0.00,4000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002671782,2018-04-12,48,0.00,198987,0.0000,36.5782,63.4218,0.0000,0.0000,0.0000,0.0000,10.0500,89.9500
384C601DAA0369E7BB9AECC1D53D3437,1002683332,2018-03-26,28,0.00,11005,0.0000,4.3478,95.6522,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002771308,2018-08-21,157,0.00,678321,0.0000,33.9111,65.8198,0.0000,0.0000,0.0000,0.0000,2.2300,97.7700
384C601DAA0369E7BB9AECC1D53D3437,1002809432,2018-04-20,22,0.00,23184,0.0000,49.4293,50.5707,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002908284,2018-07-01,70,0.00,152986,0.0000,47.7768,52.2232,0.0000,0.0000,0.0000,54.3700,1.2400,44.3900
384C601DAA0369E7BB9AECC1D53D3437,1003016734,2018-08-26,64,0.00,368292,0.0000,8.4970,88.5392,0.0000,0.0000,0.0000,0.0000,0.4600,99.5400
384C601DAA0369E7BB9AECC1D53D3437,1003045140,2018-08-26,45,0.00,130610,0.0000,64.7083,35.2917,0.0000,0.0000,0.0000,0.0000,1.7600,98.2400
384C601DAA0369E7BB9AECC1D53D3437,1003078792,2018-07-31,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1003124642,2018-08-26,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002253102,2018-08-26,311,0.00,845262,0.0000,52.8332,47.1668,0.0000,3.4500,0.0000,0.0000,64.3700,32.1800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002413780,2018-04-27,145,0.00,723872,0.0000,57.9715,42.0285,0.0000,2.2600,0.0000,0.0000,39.1100,58.6300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002588591,2018-04-10,74,7.96,764831,26.9706,25.9359,47.0935,0.0000,0.0000,0.0000,0.0000,3.1200,96.8800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002709936,2018-06-24,114,0.00,1241247,0.0000,68.1080,28.7837,0.0000,27.6700,0.0000,0.0000,23.5100,48.8200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002773358,2018-08-26,162,0.00,1576688,0.0000,58.9649,41.0351,0.0000,1.1900,0.0000,0.0000,29.2100,69.6100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002844323,2018-08-26,142,0.00,879200,0.0000,60.2989,37.0965,0.0000,2.1100,0.0000,0.0000,18.3100,79.5900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002954181,2018-08-23,99,0.00,362334,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002366617,2018-08-24,284,0.00,314862,0.0000,24.2687,75.7313,0.0000,0.0000,0.0000,0.0000,11.1200,88.8800
384C601DAA0369E7BB9AECC1D53D3437,1002439005,2018-08-15,246,0.00,846930,0.0000,25.1754,74.8246,0.0000,3.4300,0.0000,0.7700,17.7400,78.0700
384C601DAA0369E7BB9AECC1D53D3437,1002968673,2018-08-23,91,0.00,18500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,90.6800,0.0000,9.3200
384C601DAA0369E7BB9AECC1D53D3437,1003056310,2018-08-01,15,0.00,2500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002388598,2018-06-07,198,0.00,717044,0.0000,52.6498,47.3502,0.0000,3.4600,0.0000,0.0000,11.7300,84.8100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002585952,2018-08-26,213,0.00,1403235,0.0000,57.0345,42.9655,0.0000,0.1600,0.0000,0.0000,14.2900,85.5500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002784566,2018-03-22,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002805511,2018-04-10,14,0.00,102898,0.0000,36.6206,59.7887,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002856660,2018-08-26,140,0.00,562045,0.0000,38.8875,61.1125,0.0000,0.0000,0.0000,0.0000,4.5500,95.4500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002906515,2018-06-30,69,0.00,420866,0.0000,40.5520,59.4480,0.0000,2.2100,0.0000,0.0000,12.4900,85.3000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002976478,2018-07-22,55,0.00,686391,0.0000,60.4263,39.5737,0.0000,2.0400,0.0000,0.0000,13.0000,84.9600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002978429,2018-08-26,89,0.00,1386526,0.0000,18.8618,81.1382,0.0000,1.1900,0.0000,0.0000,2.1900,96.6300
BD5FDCFA71A9CD5313766DAE14B56F9F,1003065419,2018-08-04,13,0.00,81696,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002330922,2018-08-26,296,0.00,68500,0.0000,18.4445,81.5555,0.0000,0.0000,0.6100,0.0000,3.1200,96.2700
384C601DAA0369E7BB9AECC1D53D3437,1002601437,2018-07-14,165,0.00,143610,0.0000,6.2534,93.7466,0.0000,1.3700,0.0000,0.0000,31.5900,67.0400
384C601DAA0369E7BB9AECC1D53D3437,1002606589,2018-03-19,46,0.00,144760,0.0000,6.4084,93.5916,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002792689,2018-07-05,103,0.00,162800,0.0000,23.8534,76.1466,0.0000,0.0000,0.0000,0.0000,7.9300,92.0700
384C601DAA0369E7BB9AECC1D53D3437,1002873242,2018-08-26,137,0.00,4657505,0.0000,50.5932,49.4068,0.0000,62.2300,0.0000,0.0000,12.1400,25.6300
384C601DAA0369E7BB9AECC1D53D3437,1002972150,2018-07-15,50,0.99,651139,5.6963,21.3530,72.9507,0.0000,0.0000,0.0000,0.0000,1.5900,98.4100
384C601DAA0369E7BB9AECC1D53D3437,1003035794,2018-08-26,51,0.00,214190,0.0000,72.2840,27.7160,0.0000,0.0000,0.0000,0.0000,4.7500,95.2500
384C601DAA0369E7BB9AECC1D53D3437,1003097359,2018-08-13,5,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002280476,2018-03-27,157,0.00,1524853,0.0000,19.7687,80.2313,0.0000,0.9900,0.2700,0.0000,12.7200,86.0200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002480454,2018-04-01,95,0.00,497126,0.0000,44.1903,55.8097,0.0000,0.0000,0.0000,0.0000,1.8700,98.1300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002855723,2018-08-26,140,0.00,1025125,0.0000,55.0626,32.2786,0.0000,0.1100,0.0000,0.0000,11.4000,88.4900
384C601DAA0369E7BB9AECC1D53D3437,1002526079,2018-08-26,232,0.00,291598,0.0000,32.7106,67.2894,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002575409,2018-08-06,197,0.00,373446,0.0000,13.7739,86.1008,0.0000,0.0000,0.0000,4.2300,0.0000,95.7700
384C601DAA0369E7BB9AECC1D53D3437,1002623318,2018-07-04,145,0.00,592556,0.0000,30.0668,69.9332,0.0000,0.0000,0.0000,0.0000,2.4400,97.5600
384C601DAA0369E7BB9AECC1D53D3437,1002658594,2018-02-23,3,0.00,28500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,1.2400,98.7600
384C601DAA0369E7BB9AECC1D53D3437,1002691975,2018-04-27,58,0.00,78500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002813873,2018-08-14,137,0.00,38544,0.0000,45.2841,54.7159,0.0000,0.0000,0.0000,43.6900,0.0000,56.3100
384C601DAA0369E7BB9AECC1D53D3437,1002855046,2018-08-24,138,0.00,937183,0.0000,45.1689,54.8311,0.0000,10.8100,0.0000,0.0000,11.5100,77.6800
BD5FDCFA71A9CD5313766DAE14B56F9F,1002300155,2018-08-26,305,0.00,2072405,0.0000,14.9543,85.0457,0.0000,0.1600,1.9700,0.0000,4.3400,93.5200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002399651,2018-08-26,273,0.00,193255,0.0000,22.3754,77.6246,0.0000,0.0000,0.0000,0.0000,5.1400,94.8600
BD5FDCFA71A9CD5313766DAE14B56F9F,1002486606,2018-03-20,81,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002584764,2018-06-29,156,0.00,8500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002612034,2018-05-17,102,0.00,217139,0.0000,28.1223,71.8777,0.0000,0.0000,0.0000,0.0000,1.6900,98.3100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002636590,2018-08-26,193,0.00,869060,0.0000,27.2722,69.9742,2.7536,5.1600,0.0000,0.0000,24.3500,70.4900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002725758,2018-03-06,1,0.00,4000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002881838,2018-08-26,135,0.00,353882,0.0000,58.2678,41.7322,0.0000,1.3400,0.0000,0.0000,29.1700,69.4900
BD5FDCFA71A9CD5313766DAE14B56F9F,1002881841,2018-06-19,67,0.00,6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003006870,2018-08-23,67,0.00,862988,0.0000,45.9347,54.0653,0.0000,27.4000,0.0000,0.0000,10.9300,61.6700
384C601DAA0369E7BB9AECC1D53D3437,1002475777,2018-03-07,71,0.00,176713,0.0000,53.5033,46.4967,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002478200,2018-03-21,84,0.00,60800,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,5.2600,15.0800,79.6600
384C601DAA0369E7BB9AECC1D53D3437,1002502423,2018-04-09,97,0.00,382999,0.0000,40.7688,59.2312,0.0000,0.0000,0.0000,0.0000,8.0700,91.9300
384C601DAA0369E7BB9AECC1D53D3437,1002521213,2018-07-05,181,0.00,9000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002623395,2018-04-18,68,0.00,849888,0.0000,30.0544,69.9456,0.0000,2.1500,0.0000,0.0000,8.3000,89.5600
384C601DAA0369E7BB9AECC1D53D3437,1002669975,2018-04-12,48,0.00,20120,0.0000,20.4771,79.5229,0.0000,0.0000,0.0000,24.1700,0.0000,75.8300
384C601DAA0369E7BB9AECC1D53D3437,1002699652,2018-08-26,179,0.00,1873016,0.0000,36.1227,63.8530,0.0000,1.4400,0.0000,5.1000,4.2200,89.2400
384C601DAA0369E7BB9AECC1D53D3437,1002818564,2018-04-04,3,0.00,35968,0.0000,66.6421,33.3579,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002933322,2018-05-25,20,0.00,89000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,23.5300,76.4700
384C601DAA0369E7BB9AECC1D53D3437,1002953469,2018-08-26,102,57.86,2774988,50.1891,37.0708,12.7400,0.0000,12.8000,0.0000,0.0000,26.1700,61.0300
384C601DAA0369E7BB9AECC1D53D3437,1003026076,2018-07-01,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384C601DAA0369E7BB9AECC1D53D3437,1003056094,2018-07-23,6,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002387048,2018-07-19,240,0.00,825258,0.0000,9.3675,90.6325,0.0000,0.0000,0.0000,0.0000,2.6500,97.3500
BD5FDCFA71A9CD5313766DAE14B56F9F,1002741609,2018-03-10,2,0.00,28500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002802506,2018-08-26,153,0.00,894441,0.0000,64.7857,35.2143,0.0000,2.8200,0.0000,0.8700,19.7000,76.6200
BD5FDCFA71A9CD5313766DAE14B56F9F,1002941222,2018-08-26,109,0.00,287261,0.0000,19.4590,70.1090,0.0000,0.1800,0.0000,18.7800,2.2500,78.7900
BD5FDCFA71A9CD5313766DAE14B56F9F,1003011979,2018-08-26,67,0.00,1035232,0.0000,25.0460,74.9540,0.0000,0.9900,0.0000,0.0000,14.4700,84.5400
384C601DAA0369E7BB9AECC1D53D3437,1002370594,2018-04-28,165,1.99,74845,38.2965,5.3989,54.1450,0.0000,1.1900,0.0000,0.0000,17.7800,81.0300
384C601DAA0369E7BB9AECC1D53D3437,1002526788,2018-04-15,99,0.00,420673,0.0000,64.5334,35.4666,0.0000,0.5900,0.0000,0.0000,26.1800,73.2400
384C601DAA0369E7BB9AECC1D53D3437,1002709596,2018-03-03,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002715030,2018-03-09,6,0.00,45332,0.0000,83.0981,16.9019,0.0000,0.0000,0.0000,0.0000,2.3600,97.6400
384C601DAA0369E7BB9AECC1D53D3437,1002855359,2018-08-26,140,0.00,711091,0.0000,45.5187,54.4813,0.0000,0.0000,0.0000,0.0000,2.3400,97.6600
384C601DAA0369E7BB9AECC1D53D3437,1002926210,2018-08-21,112,0.00,255000,0.0000,48.3239,51.6761,0.0000,0.0000,0.0000,0.0000,1.4900,98.5100
384C601DAA0369E7BB9AECC1D53D3437,1002948376,2018-06-09,27,0.00,54500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002254240,2018-08-26,311,0.00,1370920,0.0000,57.8563,42.1437,0.0000,0.1700,0.0000,0.0000,5.3000,94.5300
BD5FDCFA71A9CD5313766DAE14B56F9F,1002583769,2018-05-12,108,0.00,100448,0.0000,71.5357,28.4643,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002721859,2018-08-26,175,0.00,266000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002730604,2018-08-26,173,0.00,495378,0.0000,9.1868,90.8132,0.0000,0.0000,0.0000,0.0000,11.2900,88.7100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002772466,2018-03-31,14,0.00,158000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,1.2900,98.7100
BD5FDCFA71A9CD5313766DAE14B56F9F,1002784698,2018-08-11,143,0.00,274687,0.0000,14.4047,85.5953,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002827517,2018-04-03,1,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1002991291,2018-06-20,14,0.00,40018,0.0000,49.4063,50.5937,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
BD5FDCFA71A9CD5313766DAE14B56F9F,1003080702,2018-08-07,7,0.00,2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002440615,2018-02-22,71,0.00,72218,0.0000,7.9177,92.0823,0.0000,0.0000,0.0000,14.8100,0.0000,85.1900
384C601DAA0369E7BB9AECC1D53D3437,1002600473,2018-04-13,73,0.00,147720,0.0000,19.2927,80.7073,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002651137,2018-02-21,3,0.99,31000,76.3158,0.0000,23.6842,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
384C601DAA0369E7BB9AECC1D53D3437,1002764020,2018-05-22,68,0.00,41904,0.0000,79.3046,20.6954,0.0000,0.0000,0.0000,0.0000,5.7700,94.2300
